table,business_key_val,column,true_value,kind,recorded_value
core_wafer_map,CL-2601-001_20_10_5,wafer_id,WF.010120,never_existed,
core_wafer_map,CL-2601-001_20_10_6,wafer_id,WF.010120,never_existed,
core_wafer_map,CL-2601-001_20_11_5,wafer_id,WF.010120,never_existed,
core_wafer_map,CL-2601-001_20_11_6,wafer_id,WF.010120,never_existed,
core_wafer_map,CL-2601-001_20_11_7,wafer_id,WF.010120,never_existed,
core_wafer_map,CL-2601-001_20_12_6,wafer_id,WF.010120,pipeline_dropped,
core_wafer_map,CL-2601-001_20_12_7,wafer_id,WF.010120,never_existed,
core_wafer_map,CL-2601-001_21_0_5,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_1_3,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_1_8,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_2_5,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_2_7,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_3_1,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_3_11,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_4_4,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_4_8,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_4_10,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_5_4,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_5_7,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_6_0,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_6_4,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_6_5,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_7_0,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_7_1,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_7_2,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_7_6,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_7_7,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_7_11,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_8_4,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_8_6,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_8_8,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_8_9,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_8_10,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_8_11,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_9_2,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_9_7,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_9_9,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_11_3,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_11_5,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_21_11_9,wafer_id,WF.010121,pipeline_dropped,
core_wafer_map,CL-2601-001_21_12_5,wafer_id,WF.010121,never_existed,
core_wafer_map,CL-2601-001_22_0_5,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_1_4,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_1_6,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_2_2,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_2_3,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_2_6,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_2_7,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_2_8,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_2_9,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_2_10,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_3_1,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_3_2,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_3_3,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_3_5,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_3_11,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_4_2,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_4_3,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_4_11,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_5_5,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_5_6,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_5_9,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_6_1,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_6_3,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_6_5,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_6_7,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_6_8,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_6_9,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_6_11,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_7_5,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_7_7,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_7_9,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_7_10,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_8_1,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_8_5,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_8_10,wafer_id,WF.010122,pipeline_dropped,
core_wafer_map,CL-2601-001_22_9_1,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_9_2,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_9_4,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_9_7,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_9_11,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_10_6,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_11_4,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_11_7,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_11_8,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_11_9,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_12_6,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_22_12_7,wafer_id,WF.010122,never_existed,
core_wafer_map,CL-2601-001_23_0_6,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_1_3,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_2_6,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_2_7,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_2_8,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_2_9,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_3_2,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_3_3,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_3_6,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_3_10,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_3_11,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_4_1,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_4_6,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_4_8,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_4_9,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_5_2,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_5_3,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_5_5,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_5_7,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_5_8,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_5_11,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_6_0,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_6_1,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_6_5,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_6_8,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_6_12,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_7_0,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_7_2,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_7_5,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_7_6,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_7_11,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_8_10,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_8_11,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_9_2,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_9_5,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_9_6,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_9_11,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_10_2,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_10_6,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_10_7,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_10_8,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_10_10,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_11_3,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_11_4,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_11_6,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_11_8,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_23_11_9,wafer_id,WF.010123,pipeline_dropped,
core_wafer_map,CL-2601-001_23_12_6,wafer_id,WF.010123,never_existed,
core_wafer_map,CL-2601-001_24_0_5,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_0_6,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_1_4,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_1_6,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_1_8,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_2_2,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_2_4,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_2_5,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_3_1,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_3_2,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_3_3,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_3_4,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_3_6,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_3_10,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_4_2,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_4_3,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_4_4,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_4_6,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_4_9,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_5_1,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_5_2,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_5_4,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_5_8,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_5_9,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_5_11,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_6_0,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_6_4,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_6_5,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_6_8,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_6_10,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_6_11,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_7_5,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_7_6,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_7_7,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_7_9,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_7_11,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_7_12,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_8_1,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_8_2,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_8_3,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_8_9,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_8_10,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_9_2,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_9_3,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_9_5,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_9_7,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_10_3,wafer_id,WF.010124,pipeline_dropped,
core_wafer_map,CL-2601-001_24_10_4,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_10_7,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_11_4,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_11_5,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_24_12_6,wafer_id,WF.010124,never_existed,
core_wafer_map,CL-2601-001_25_0_5,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_0_6,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_0_7,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_1_3,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_1_5,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_1_9,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_2_4,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_3_5,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_3_8,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_3_9,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_4_1,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_5_2,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_5_7,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_5_9,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_5_10,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_6_3,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_6_4,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_6_7,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_6_8,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_6_9,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_6_12,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_7_1,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_7_2,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_7_3,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_7_5,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_8_5,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_8_7,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_8_11,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_9_7,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_9_8,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_10_2,wafer_id,WF.010125,pipeline_dropped,
core_wafer_map,CL-2601-001_25_10_10,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_11_5,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_11_7,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_11_8,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_12_6,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-001_25_12_7,wafer_id,WF.010125,never_existed,
core_wafer_map,CL-2601-002_01_1_3,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_1_4,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_1_5,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_1_6,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_1_8,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_2_2,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_2_3,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_2_4,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_2_8,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_2_10,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_3_2,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_3_3,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_3_6,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_3_8,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_3_9,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_4_1,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_4_3,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_4_4,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_4_5,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_4_8,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_4_10,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_5_2,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_5_3,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_5_5,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_5_10,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_6_4,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_6_8,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_7_6,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_7_7,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_8_1,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_8_5,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_8_9,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_9_8,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_10_2,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_10_4,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_10_5,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_10_6,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_10_7,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_10_9,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_11_5,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_01_11_6,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_11_7,wafer_id,WF.010201,never_existed,
core_wafer_map,CL-2601-002_01_12_7,wafer_id,WF.010201,pipeline_dropped,
core_wafer_map,CL-2601-002_02_0_5,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_1_6,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_1_8,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_1_9,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_2_2,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_2_3,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_2_4,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_2_6,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_2_9,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_3_8,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_3_10,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_4_1,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_4_3,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_4_9,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_4_10,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_5_2,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_5_8,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_5_9,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_5_12,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_6_0,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_6_7,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_6_9,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_6_10,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_6_12,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_7_8,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_7_9,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_7_10,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_8_3,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_8_6,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_8_8,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_8_9,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_9_2,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_9_3,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_9_8,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_9_9,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_9_10,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_9_11,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_10_3,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_10_6,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_10_8,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_10_10,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_11_4,wafer_id,WF.010202,pipeline_dropped,
core_wafer_map,CL-2601-002_02_11_5,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_11_6,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_11_9,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_12_5,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_02_12_6,wafer_id,WF.010202,never_existed,
core_wafer_map,CL-2601-002_03_0_6,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_0_7,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_1_6,wafer_id,WF.010203,pipeline_dropped,
core_wafer_map,CL-2601-002_03_1_9,wafer_id,WF.010203,pipeline_dropped,
core_wafer_map,CL-2601-002_03_2_3,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_2_6,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_2_10,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_3_4,wafer_id,WF.010203,pipeline_dropped,
core_wafer_map,CL-2601-002_03_3_8,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_3_10,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_3_11,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_4_1,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_4_6,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_4_7,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_4_9,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_4_10,wafer_id,WF.010203,pipeline_dropped,
core_wafer_map,CL-2601-002_03_5_1,wafer_id,WF.010203,pipeline_dropped,
core_wafer_map,CL-2601-002_03_5_2,wafer_id,WF.010203,pipeline_dropped,
core_wafer_map,CL-2601-002_03_5_7,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_5_10,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_5_12,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_6_8,wafer_id,WF.010203,pipeline_dropped,
core_wafer_map,CL-2601-002_03_6_9,wafer_id,WF.010203,never_existed,
core_wafer_map,CL-2601-002_03_6_11,wafer_id,WF.010203,never_existed,
